127.0.0.1 - - [18/Jun/2021:08:56:25 +0800] "GET /first-web/user-main.jsp?page=orderPage HTTP/1.1" 200 11668
127.0.0.1 - - [18/Jun/2021:08:56:26 +0800] "GET /first-web/login.jsp?page=loginPage HTTP/1.1" 200 1773
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3374
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/res/css/global.css HTTP/1.1" 200 17
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/res/css/index_main.css HTTP/1.1" 200 977
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/res/images/pcart.png HTTP/1.1" 200 1362
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/res/js/jquery-1.10.2.min.js HTTP/1.1" 200 93113
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/res/css/form.css HTTP/1.1" 200 1017
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/css/swiper.css HTTP/1.1" 200 20023
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/css/main.css HTTP/1.1" 200 778
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/js/jquery-1.11.3.js HTTP/1.1" 200 284394
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/js/swiper.min.js HTTP/1.1" 200 78313
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/imgs/photo/20150226100534QqezQ85N6y.jpg HTTP/1.1" 200 18838
127.0.0.1 - - [18/Jun/2021:08:56:41 +0800] "GET /first-web/imgs/photo/20140926184007v2rjcVFcbW.jpg HTTP/1.1" 200 29463
127.0.0.1 - - [18/Jun/2021:08:56:42 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:57:18 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3335
127.0.0.1 - - [18/Jun/2021:08:57:18 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:57:18 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:57:19 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:57:20 +0800] "GET /first-web/login.jsp?page=loginPage HTTP/1.1" 200 1773
127.0.0.1 - - [18/Jun/2021:08:57:27 +0800] "POST /first-web/login.jsp HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:57:29 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:57:29 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
